"   ","ASSETID","SHOPID","ACCID","EQUIPMENTNO","ASSETSNAME","ASSETSTYPEID","CHANGETYPEID","UNITNAME","INITQTY","CURRQTY","PRICE","RAWVALUE","SPECS","ADDRESS","USESTATUS","CHARGEMAN","INDATE","OPID","OPDATE","INITFLAG","DEPID","MEMO","RENT_NUM","CHANGEAMOUNT","IMAGES","ASSETID","ASSETCODE","ASSETNAME","PARENTID","UNITNAME","ISUSED","MEMO","ISDETAIL"
"1953","22771","11026","1","032","功放","12","1","台","2.000000","2.000000","250.000000","500.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","500","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1954","22762","11026","1","023","书架","12","1","个","2.000000","2.000000","50.000000","100.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","100","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1955","22765","11026","1","026","玻璃柜","12","1","套","1.000000","1.000000","200.000000","200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","200","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1956","22748","11026","1","009","水泵","13","1","台","1.000000","1.000000","25000.000000","25000.000000","","赵庄组","1","李伍法","2012-10-13","295","2012-10-13","F","","烟草公司建转入","","25000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1957","22746","11026","1","007","管道","13","3","米","10000.000000","10000.000000","40.000000","400000.000000","","韶峰村","1","李伍法","2012-10-13","295","2012-10-15","F","","烟草公司建，4个组","","400000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1958","22745","11026","1","006","水池","13","3","个","12.000000","12.000000","50000.000000","600000.000000","","韶峰村","1","李伍法","2012-10-13","295","2012-10-13","F","","烟草公司建，4个组中","","600000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1959","22750","11026","1","011","栏水坝","13","3","套","1.000000","1.000000","149000.000000","149000.000000","","村赵庄组","1","李伍法","2012-10-13","295","2012-10-13","F","","烟草公司建转入","","149000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1960","25232","11026","1","008","变压器","17","1","台","1.000000","1.000000","11000.000000","11000.000000","","赵庄组","1","李伍法","2012-10-13","295","2012-10-13","F","","","","11000","","17","010502","专用设备","6","个","T","专用设备",""
"1961","22642","11026","1","004","厕所","18","2","间","5.000000","5.000000","4600.000000","23000.000000","","韶峰村","1","李伍法","2012-10-12","295","2012-10-12","F","","","","23000","","18","010503","其它","6","个","T","其它",""
"1962","22767","11026","1","028","被子","18","1","个","4.000000","4.000000","50.000000","200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","200","","18","010503","其它","6","个","T","其它",""
"1963","24865","11026","1","005","村村通","18","2","米","10524.000000","10524.000000","127.320000","1339970.000000","","韶峰村","1","李伍法","2012-10-23","295","2012-10-23","F","","村村通7.424公里，西庄1.1公里，张庄、赵庄1公里，岭西、寨咀1公里。","","1339970","","18","010503","其它","6","个","T","其它",""
"1964","25118","11027","1","","村室","7","2","栋","1.000000","1.000000","12000.000000","12000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","12000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1965","25116","11027","1","","教学楼","8","2","栋","1.000000","1.000000","200000.000000","200000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","200000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1966","25121","11027","1","","文化娱乐起床","10","1","套","1.000000","1.000000","4100.000000","4100.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","4100","","10","010201","办公设备","3","套","T","办公设备",""
"1967","25119","11027","1","","办公桌","11","1","张","15.000000","15.000000","200.000000","3000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","3000","","11","010202","办公家具","3","套","T","办公家具",""
"1968","25120","11027","1","","方墩","11","1","套","1.000000","1.000000","450.000000","450.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1969","22673","11031","1","007","不召寨自然村小学","8","2","间","5.000000","5.000000","12000.000000","60000.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","60000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1970","22732","11031","1","015","不召寨村小学","8","2","间","18.000000","18.000000","11111.110000","200000.000000","","不召寨村","1","史留军","2012-10-13","295","2012-10-13","F","","","","200000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1971","22731","11031","1","014","村文化大院","9","2","间","10.000000","10.000000","3200.000000","32000.000000","","不召寨村","1","史留军","2012-10-13","295","2012-10-13","F","","","","32000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1972","24263","11031","1","011","圪增村文化大院","9","2","间","5.000000","5.000000","24000.000000","120000.000000","","圪增组","1","史留军","2012-10-22","295","2012-10-22","F","","","","120000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1973","22668","11031","1","006","计生学校桌椅","11","1","套","15.000000","15.000000","500.000000","7500.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","7500","","11","010202","办公家具","3","套","T","办公家具",""
"1974","22659","11031","1","003","档案柜","11","1","个","1.000000","1.000000","500.000000","500.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","500","","11","010202","办公家具","3","套","T","办公家具",""
"1975","22655","11031","1","002","孕检床","11","1","个","1.000000","1.000000","800.000000","800.000000","","不召寨","1","史留军","2012-10-12","295","2012-10-13","F","","","","800","","11","010202","办公家具","3","套","T","办公家具",""
"1976","22671","11031","1","007","党员活动室友办公设施","11","1","套","1.000000","1.000000","10000.000000","10000.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","10000","","11","010202","办公家具","3","套","T","办公家具",""
"1977","22663","11031","1","005","图书柜","11","1","套","1.000000","1.000000","10000.000000","10000.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","10000","","11","010202","办公家具","3","套","T","办公家具",""
"1978","22653","11031","1","001","计生室办公家具","11","1","个","3.000000","3.000000","500.000000","1500.000000","","不召寨","1","史留军","2012-10-12","295","2012-10-13","F","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"1979","22662","11031","1","004","文化体育娱乐设施","12","1","个","4.000000","4.000000","750.000000","3000.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","3000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1980","22733","11031","1","010","图书","12","2","册","2000.000000","2000.000000","0.500000","1000.000000","","村室","1","史留军","2012-10-13","295","2012-10-13","F","","2002年以前","","1000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1981","22730","11031","1","013","不召寨村饮水工程","13","2","套","1.000000","1.000000","100000.000000","100000.000000","","不召寨村","1","史留军","2012-10-13","295","2012-10-13","F","","95年修建","","100000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1982","22729","11031","1","012","吃水工程","13","2","套","1.000000","1.000000","150000.000000","150000.000000","","不召寨一组","1","史留军","2012-10-13","295","2012-10-13","F","","","","150000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1983","22676","11031","1","009","村村通公路","18","2","米","3000.000000","3000.000000","450.000000","1350000.000000","","不召寨","1","史明朝","2012-10-12","295","2012-10-12","F","","","","1350000","","18","010503","其它","6","个","T","其它",""
"1984","25130","11032","1","","卫生室","7","2","","6.000000","6.000000","16666.000000","100000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","100000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1985","25124","11032","1","","村室","7","2","","5.000000","5.000000","6000.000000","30000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","30000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1986","25123","11032","1","","教学楼","8","2","","18.000000","18.000000","8333.000000","150000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","150000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1987","25127","11032","1","","老学校","8","2","","14.000000","14.000000","714.000000","10000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","10000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1988","25128","11032","1","","办公家具","11","1","","1.000000","1.000000","10000.000000","10000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","10000","","11","010202","办公家具","3","套","T","办公家具",""
"1989","25129","11032","1","","娱乐设施","12","1","","4.000000","4.000000","1250.000000","5000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","5000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1990","25139","11034","1","","村室","7","2","栋","1.000000","1.000000","100000.000000","100000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","100000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1991","25145","11034","1","","村室","7","2","","10.000000","10.000000","12210.000000","122100.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","122100","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1992","25146","11034","1","","体育器材","12","1","","5.000000","5.000000","800.000000","4000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","4000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1993","25150","11034","1","","烤厂住房","18","2","","12.000000","12.000000","12500.000000","150000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","150000","","18","010503","其它","6","个","T","其它",""
"1994","25154","11034","1","","道路硬化","18","2","万米","1.000000","1.000000","700000.000000","700000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","700000","","18","010503","其它","6","个","T","其它",""
"1995","25152","11034","1","","编烟大棚","18","2","个","2.000000","2.000000","100000.000000","200000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","200000","","18","010503","其它","6","个","T","其它",""
"1996","25149","11034","1","","乌鸡厂","18","2","","12.000000","12.000000","5833.000000","70000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","70000","","18","010503","其它","6","个","T","其它",""
"1997","25151","11034","1","","烤厂包库","18","2","个","2.000000","2.000000","180000.000000","360000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","360000","","18","010503","其它","6","个","T","其它",""
"1998","25148","11034","1","","烤房","18","2","","48.000000","48.000000","20833.000000","1000000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","1000000","","18","010503","其它","6","个","T","其它",""
